State,County Type,County,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Year
South Carolina , Nonmetropolitan Counties,Oconee,281.0,3.0,62.0,7.0,209.0,1629.0,441.0,1107.0,81.0,7.0,2014
South Carolina , Nonmetropolitan Counties,Orangeburg,345.0,5.0,25.0,37.0,278.0,2713.0,889.0,1418.0,406.0,14.0,2014
South Dakota , Metropolitan Counties,Custer,4.0,0.0,1.0,1.0,2.0,97.0,21.0,73.0,3.0,0.0,2014
South Dakota , Metropolitan Counties,Lincoln,17.0,0.0,2.0,0.0,15.0,195.0,62.0,119.0,14.0,0.0,2014
South Dakota , Metropolitan Counties,McCook,0.0,0.0,0.0,0.0,0.0,47.0,9.0,34.0,4.0,0.0,2014
South Dakota , Metropolitan Counties,Meade,7.0,0.0,2.0,0.0,5.0,42.0,8.0,33.0,1.0,0.0,2014
South Dakota , Metropolitan Counties,Minnehaha,39.0,0.0,9.0,1.0,29.0,272.0,81.0,171.0,20.0,3.0,2014
South Dakota , Metropolitan Counties,Pennington,75.0,0.0,25.0,5.0,45.0,375.0,96.0,257.0,22.0,2.0,2014
South Dakota , Metropolitan Counties,Turner,4.0,0.0,1.0,0.0,3.0,70.0,24.0,41.0,5.0,1.0,2014
South Dakota , Metropolitan Counties,Union,12.0,0.0,1.0,1.0,10.0,30.0,4.0,25.0,1.0,1.0,2014
South Dakota , Nonmetropolitan Counties,Aurora,3.0,0.0,1.0,0.0,2.0,9.0,1.0,7.0,1.0,1.0,2014
South Dakota , Nonmetropolitan Counties,Beadle,4.0,0.0,0.0,0.0,4.0,25.0,4.0,18.0,3.0,1.0,2014
South Dakota , Nonmetropolitan Counties,Bennett,3.0,0.0,0.0,0.0,3.0,13.0,3.0,5.0,5.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Bon Homme,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Brookings,9.0,0.0,1.0,0.0,8.0,60.0,18.0,39.0,3.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Brown,12.0,0.0,0.0,0.0,12.0,39.0,8.0,28.0,3.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Butte,4.0,0.0,0.0,0.0,4.0,77.0,4.0,73.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Campbell,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Charles Mix,14.0,0.0,0.0,0.0,14.0,30.0,10.0,18.0,2.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Clark,3.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Clay,6.0,0.0,5.0,0.0,1.0,45.0,10.0,31.0,4.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Codington,5.0,0.0,1.0,0.0,4.0,46.0,8.0,31.0,7.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Corson,0.0,0.0,0.0,0.0,0.0,13.0,7.0,6.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Davison,1.0,0.0,0.0,0.0,1.0,16.0,5.0,9.0,2.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Deuel,2.0,0.0,2.0,0.0,0.0,22.0,4.0,15.0,3.0,1.0,2014
South Dakota , Nonmetropolitan Counties,Dewey,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Douglas,3.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Edmunds,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Faulk,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Hamlin,0.0,0.0,0.0,0.0,0.0,61.0,22.0,36.0,3.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Hand,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Hanson,2.0,0.0,0.0,1.0,1.0,13.0,4.0,9.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Harding,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Hughes,2.0,0.0,0.0,0.0,2.0,17.0,2.0,14.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Hutchinson,0.0,0.0,0.0,0.0,0.0,14.0,10.0,3.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Jerauld,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Lawrence,5.0,0.0,0.0,1.0,4.0,184.0,6.0,177.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Marshall,11.0,0.0,7.0,0.0,4.0,41.0,22.0,18.0,1.0,1.0,2014
South Dakota , Nonmetropolitan Counties,McPherson,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Mellette,4.0,0.0,0.0,0.0,4.0,17.0,5.0,12.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Miner,1.0,0.0,1.0,0.0,0.0,13.0,8.0,4.0,1.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Moody,1.0,0.0,0.0,0.0,1.0,10.0,5.0,5.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Perkins,1.0,0.0,0.0,0.0,1.0,12.0,1.0,11.0,0.0,2.0,2014
South Dakota , Nonmetropolitan Counties,Potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Roberts,2.0,0.0,0.0,0.0,2.0,14.0,4.0,8.0,2.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Shannon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Spink,1.0,0.0,0.0,0.0,1.0,34.0,6.0,28.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Stanley,4.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Sully,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Tripp,2.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Yankton,13.0,0.0,2.0,0.0,11.0,59.0,25.0,32.0,2.0,0.0,2014
South Dakota , Nonmetropolitan Counties,Ziebach,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2014
Tennessee , Metropolitan Counties,Anderson,76.0,0.0,4.0,13.0,59.0,570.0,210.0,303.0,57.0,3.0,2014
Tennessee , Metropolitan Counties,Blount,297.0,0.0,27.0,17.0,253.0,1318.0,423.0,805.0,90.0,3.0,2014
Tennessee , Metropolitan Counties,Bradley,187.0,1.0,10.0,5.0,171.0,1145.0,362.0,686.0,97.0,0.0,2014
Tennessee , Metropolitan Counties,Campbell,39.0,5.0,3.0,2.0,29.0,456.0,201.0,212.0,43.0,6.0,2014
Tennessee , Metropolitan Counties,Cannon,10.0,0.0,0.0,0.0,10.0,83.0,37.0,41.0,5.0,0.0,2014
Tennessee , Metropolitan Counties,Carter,69.0,2.0,1.0,4.0,62.0,629.0,234.0,353.0,42.0,12.0,2014
Tennessee , Metropolitan Counties,Cheatham,100.0,0.0,7.0,7.0,86.0,607.0,157.0,384.0,66.0,4.0,2014
Tennessee , Metropolitan Counties,Chester,24.0,1.0,0.0,0.0,23.0,113.0,35.0,68.0,10.0,1.0,2014
Tennessee , Metropolitan Counties,Crockett,30.0,0.0,0.0,0.0,30.0,119.0,27.0,77.0,15.0,1.0,2014
Tennessee , Metropolitan Counties,Dickson,102.0,0.0,11.0,3.0,88.0,422.0,174.0,215.0,33.0,7.0,2014
Tennessee , Metropolitan Counties,Fayette,76.0,0.0,4.0,5.0,67.0,339.0,100.0,202.0,37.0,1.0,2014
Tennessee , Metropolitan Counties,Grainger,24.0,0.0,2.0,0.0,22.0,226.0,97.0,112.0,17.0,0.0,2014
Tennessee , Metropolitan Counties,Hamblen,107.0,0.0,6.0,8.0,93.0,463.0,143.0,294.0,26.0,3.0,2014
Tennessee , Metropolitan Counties,Hamilton,281.0,4.0,34.0,16.0,227.0,1686.0,551.0,988.0,147.0,6.0,2014
Tennessee , Metropolitan Counties,Hartsville/Trousdale,38.0,0.0,12.0,1.0,25.0,177.0,23.0,144.0,10.0,2.0,2014
Tennessee , Metropolitan Counties,Hawkins,90.0,4.0,9.0,6.0,71.0,655.0,178.0,432.0,45.0,4.0,2014
Tennessee , Metropolitan Counties,Hickman,82.0,0.0,7.0,2.0,73.0,336.0,132.0,183.0,21.0,0.0,2014
Tennessee , Metropolitan Counties,Jefferson,76.0,0.0,13.0,1.0,62.0,633.0,196.0,403.0,34.0,5.0,2014
Tennessee , Metropolitan Counties,Knox,534.0,6.0,37.0,64.0,427.0,5442.0,1295.0,3760.0,387.0,23.0,2014
Tennessee , Metropolitan Counties,Loudon,71.0,0.0,5.0,1.0,65.0,499.0,156.0,310.0,33.0,3.0,2014
Tennessee , Metropolitan Counties,Macon,32.0,0.0,1.0,0.0,31.0,112.0,36.0,64.0,12.0,0.0,2014
Tennessee , Metropolitan Counties,Madison,137.0,1.0,8.0,12.0,116.0,544.0,194.0,305.0,45.0,7.0,2014
Tennessee , Metropolitan Counties,Marion,40.0,0.0,0.0,1.0,39.0,275.0,85.0,143.0,47.0,3.0,2014
Tennessee , Metropolitan Counties,Maury,98.0,0.0,14.0,7.0,77.0,567.0,181.0,343.0,43.0,2.0,2014
Tennessee , Metropolitan Counties,Montgomery,141.0,1.0,7.0,3.0,130.0,741.0,201.0,500.0,40.0,3.0,2014
Tennessee , Metropolitan Counties,Morgan,36.0,1.0,3.0,3.0,29.0,324.0,98.0,199.0,27.0,3.0,2014
Tennessee , Metropolitan Counties,Polk,30.0,0.0,2.0,1.0,27.0,287.0,94.0,164.0,29.0,0.0,2014
Tennessee , Metropolitan Counties,Roane,68.0,0.0,4.0,3.0,61.0,467.0,143.0,286.0,38.0,1.0,2014
Tennessee , Metropolitan Counties,Robertson,97.0,0.0,8.0,3.0,86.0,325.0,163.0,143.0,19.0,0.0,2014
Tennessee , Metropolitan Counties,Rutherford,151.0,0.0,12.0,9.0,130.0,1040.0,315.0,656.0,69.0,2.0,2014
Tennessee , Metropolitan Counties,Sequatchie,37.0,2.0,3.0,2.0,30.0,169.0,52.0,88.0,29.0,2.0,2014
Tennessee , Metropolitan Counties,Shelby,588.0,6.0,29.0,82.0,471.0,3008.0,772.0,2063.0,173.0,25.0,2014
Tennessee , Metropolitan Counties,Smith,35.0,0.0,6.0,0.0,29.0,156.0,56.0,80.0,20.0,3.0,2014
Tennessee , Metropolitan Counties,Sullivan,226.0,1.0,28.0,7.0,190.0,1199.0,342.0,750.0,107.0,15.0,2014
Tennessee , Metropolitan Counties,Sumner,107.0,0.0,15.0,2.0,90.0,606.0,191.0,374.0,41.0,3.0,2014
Tennessee , Metropolitan Counties,Tipton,204.0,2.0,16.0,5.0,181.0,635.0,148.0,433.0,54.0,2.0,2014
Tennessee , Metropolitan Counties,Unicoi,33.0,0.0,0.0,0.0,33.0,153.0,26.0,116.0,11.0,4.0,2014
Tennessee , Metropolitan Counties,Union,45.0,1.0,6.0,2.0,36.0,340.0,117.0,196.0,27.0,2.0,2014
Tennessee , Metropolitan Counties,Washington,147.0,0.0,5.0,4.0,138.0,766.0,280.0,438.0,48.0,7.0,2014
Tennessee , Metropolitan Counties,Williamson,59.0,1.0,5.0,4.0,49.0,460.0,124.0,327.0,9.0,2.0,2014
Tennessee , Nonmetropolitan Counties,Bedford,25.0,0.0,3.0,0.0,22.0,269.0,46.0,206.0,17.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Benton,19.0,1.0,5.0,1.0,12.0,137.0,40.0,86.0,11.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Bledsoe,10.0,1.0,1.0,0.0,8.0,56.0,22.0,23.0,11.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Carroll,32.0,0.0,3.0,1.0,28.0,174.0,91.0,69.0,14.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Claiborne,112.0,0.0,7.0,8.0,97.0,499.0,241.0,228.0,30.0,6.0,2014
Tennessee , Nonmetropolitan Counties,Clay,8.0,0.0,0.0,0.0,8.0,53.0,20.0,32.0,1.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Cocke,113.0,0.0,4.0,9.0,100.0,604.0,227.0,332.0,45.0,27.0,2014
Tennessee , Nonmetropolitan Counties,Coffee,72.0,1.0,3.0,3.0,65.0,379.0,118.0,228.0,33.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Cumberland,101.0,2.0,5.0,3.0,91.0,1079.0,388.0,578.0,113.0,6.0,2014
Tennessee , Nonmetropolitan Counties,Decatur,20.0,0.0,1.0,0.0,19.0,190.0,71.0,105.0,14.0,0.0,2014
Tennessee , Nonmetropolitan Counties,DeKalb,15.0,0.0,1.0,0.0,14.0,190.0,57.0,122.0,11.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Dyer,46.0,0.0,2.0,2.0,42.0,270.0,87.0,161.0,22.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Fentress,32.0,1.0,3.0,4.0,24.0,319.0,126.0,176.0,17.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Gibson,48.0,0.0,5.0,2.0,41.0,255.0,114.0,118.0,23.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Giles,32.0,0.0,3.0,1.0,28.0,221.0,90.0,119.0,12.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Greene,138.0,2.0,6.0,14.0,116.0,804.0,272.0,476.0,56.0,7.0,2014
Tennessee , Nonmetropolitan Counties,Grundy,31.0,0.0,2.0,1.0,28.0,185.0,98.0,59.0,28.0,8.0,2014
Tennessee , Nonmetropolitan Counties,Hancock,9.0,0.0,0.0,0.0,9.0,70.0,19.0,48.0,3.0,3.0,2014
Tennessee , Nonmetropolitan Counties,Hardeman,89.0,0.0,9.0,2.0,78.0,297.0,132.0,128.0,37.0,4.0,2014
Tennessee , Nonmetropolitan Counties,Hardin,58.0,0.0,5.0,0.0,53.0,249.0,103.0,120.0,26.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Haywood,43.0,0.0,2.0,2.0,39.0,178.0,59.0,101.0,18.0,3.0,2014
Tennessee , Nonmetropolitan Counties,Henderson,86.0,1.0,14.0,3.0,68.0,300.0,121.0,157.0,22.0,2.0,2014
Tennessee , Nonmetropolitan Counties,Henry,55.0,1.0,4.0,1.0,49.0,457.0,154.0,251.0,52.0,18.0,2014
Tennessee , Nonmetropolitan Counties,Houston,13.0,0.0,1.0,1.0,11.0,57.0,25.0,26.0,6.0,2.0,2014
Tennessee , Nonmetropolitan Counties,Humphreys,25.0,0.0,4.0,2.0,19.0,170.0,59.0,100.0,11.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Jackson,22.0,0.0,0.0,1.0,21.0,165.0,61.0,93.0,11.0,2.0,2014
Tennessee , Nonmetropolitan Counties,Johnson,73.0,0.0,5.0,1.0,67.0,273.0,101.0,154.0,18.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Lake,2.0,0.0,0.0,2.0,0.0,21.0,5.0,16.0,0.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Lauderdale,38.0,0.0,1.0,5.0,32.0,298.0,115.0,154.0,29.0,3.0,2014
Tennessee , Nonmetropolitan Counties,Lawrence,113.0,1.0,7.0,4.0,101.0,404.0,165.0,208.0,31.0,3.0,2014
Tennessee , Nonmetropolitan Counties,Lewis,26.0,0.0,2.0,0.0,24.0,151.0,36.0,107.0,8.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Lincoln,61.0,0.0,2.0,2.0,57.0,409.0,172.0,217.0,20.0,2.0,2014
Tennessee , Nonmetropolitan Counties,Marshall,34.0,1.0,3.0,1.0,29.0,124.0,41.0,73.0,10.0,3.0,2014
Tennessee , Nonmetropolitan Counties,McMinn,82.0,3.0,4.0,3.0,72.0,650.0,240.0,347.0,63.0,6.0,2014
Tennessee , Nonmetropolitan Counties,McNairy,71.0,2.0,5.0,1.0,63.0,283.0,72.0,197.0,14.0,8.0,2014
Tennessee , Nonmetropolitan Counties,Meigs,37.0,0.0,7.0,0.0,30.0,266.0,82.0,156.0,28.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Monroe,93.0,1.0,1.0,3.0,88.0,532.0,147.0,319.0,66.0,9.0,2014
Tennessee , Nonmetropolitan Counties,Moore,7.0,1.0,2.0,0.0,4.0,80.0,27.0,52.0,1.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Obion,29.0,0.0,3.0,0.0,26.0,226.0,43.0,166.0,17.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Overton,40.0,1.0,3.0,2.0,34.0,208.0,45.0,149.0,14.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Perry,17.0,0.0,0.0,1.0,16.0,75.0,17.0,50.0,8.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Pickett,4.0,2.0,0.0,0.0,2.0,43.0,22.0,18.0,3.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Putnam,123.0,2.0,10.0,5.0,106.0,586.0,177.0,367.0,42.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Rhea,60.0,0.0,4.0,3.0,53.0,282.0,97.0,162.0,23.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Scott,31.0,0.0,3.0,1.0,27.0,232.0,51.0,165.0,16.0,0.0,2014
Tennessee , Nonmetropolitan Counties,Sevier,126.0,4.0,14.0,6.0,102.0,1305.0,581.0,632.0,92.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Stewart,51.0,0.0,4.0,2.0,45.0,166.0,69.0,83.0,14.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Van Buren,11.0,0.0,0.0,0.0,11.0,92.0,39.0,45.0,8.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Warren,45.0,0.0,2.0,1.0,42.0,450.0,159.0,250.0,41.0,4.0,2014
Tennessee , Nonmetropolitan Counties,Wayne,42.0,0.0,0.0,0.0,42.0,71.0,31.0,29.0,11.0,1.0,2014
Tennessee , Nonmetropolitan Counties,Weakley,25.0,1.0,2.0,2.0,20.0,134.0,54.0,67.0,13.0,0.0,2014
Tennessee , Nonmetropolitan Counties,White,53.0,1.0,2.0,5.0,45.0,391.0,65.0,286.0,40.0,5.0,2014
Texas , Metropolitan Counties,Aransas,64.0,0.0,19.0,2.0,43.0,384.0,131.0,237.0,16.0,0.0,2014
Texas , Metropolitan Counties,Archer,10.0,0.0,0.0,1.0,9.0,50.0,20.0,27.0,3.0,1.0,2014
Texas , Metropolitan Counties,Armstrong,3.0,0.0,0.0,0.0,3.0,13.0,4.0,6.0,3.0,0.0,2014
Texas , Metropolitan Counties,Austin,12.0,0.0,2.0,1.0,9.0,129.0,56.0,62.0,11.0,0.0,2014
Texas , Metropolitan Counties,Bandera,20.0,0.0,5.0,0.0,15.0,291.0,112.0,165.0,14.0,0.0,2014
Texas , Metropolitan Counties,Bastrop,185.0,2.0,37.0,19.0,127.0,862.0,333.0,459.0,70.0,5.0,2014
Texas , Metropolitan Counties,Bell,111.0,3.0,29.0,5.0,74.0,747.0,257.0,452.0,38.0,23.0,2014
Texas , Metropolitan Counties,Bexar,424.0,11.0,74.0,78.0,261.0,6058.0,1790.0,3847.0,421.0,67.0,2014
Texas , Metropolitan Counties,Bowie,106.0,1.0,16.0,4.0,85.0,738.0,234.0,410.0,94.0,3.0,2014
Texas , Metropolitan Counties,Brazoria,140.0,0.0,16.0,24.0,100.0,1201.0,327.0,777.0,97.0,4.0,2014
Texas , Metropolitan Counties,Brazos,53.0,0.0,4.0,1.0,48.0,305.0,153.0,141.0,11.0,0.0,2014
Texas , Metropolitan Counties,Burleson,22.0,0.0,3.0,1.0,18.0,112.0,60.0,47.0,5.0,1.0,2014
Texas , Metropolitan Counties,Caldwell,24.0,0.0,9.0,0.0,15.0,196.0,67.0,106.0,23.0,0.0,2014
Texas , Metropolitan Counties,Callahan,8.0,1.0,1.0,0.0,6.0,92.0,37.0,50.0,5.0,0.0,2014
Texas , Metropolitan Counties,Cameron,191.0,0.0,48.0,22.0,121.0,1447.0,491.0,891.0,65.0,7.0,2014
Texas , Metropolitan Counties,Carson,16.0,0.0,0.0,1.0,15.0,31.0,11.0,15.0,5.0,0.0,2014
Texas , Metropolitan Counties,Chambers,80.0,2.0,8.0,6.0,64.0,651.0,121.0,458.0,72.0,1.0,2014
Texas , Metropolitan Counties,Clay,13.0,0.0,3.0,0.0,10.0,139.0,47.0,74.0,18.0,0.0,2014
Texas , Metropolitan Counties,Collin,52.0,1.0,12.0,3.0,36.0,414.0,169.0,212.0,33.0,0.0,2014
Texas , Metropolitan Counties,Comal,214.0,6.0,26.0,7.0,175.0,907.0,345.0,513.0,49.0,0.0,2014
Texas , Metropolitan Counties,Coryell,14.0,0.0,5.0,0.0,9.0,110.0,41.0,62.0,7.0,0.0,2014
Texas , Metropolitan Counties,Crosby,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,2014
Texas , Metropolitan Counties,Dallas,47.0,1.0,13.0,6.0,27.0,338.0,75.0,217.0,46.0,9.0,2014
Texas , Metropolitan Counties,Denton,52.0,0.0,13.0,5.0,34.0,639.0,162.0,436.0,41.0,2.0,2014
Texas , Metropolitan Counties,Ector,,6.0,8.0,19.0,,1744.0,384.0,1108.0,252.0,5.0,2014
Texas , Metropolitan Counties,Ellis,30.0,0.0,3.0,2.0,25.0,482.0,144.0,285.0,53.0,0.0,2014
Texas , Metropolitan Counties,El Paso,278.0,4.0,48.0,11.0,215.0,1032.0,287.0,648.0,97.0,17.0,2014
Texas , Metropolitan Counties,Falls,9.0,0.0,0.0,0.0,9.0,87.0,34.0,44.0,9.0,0.0,2014
Texas , Metropolitan Counties,Fort Bend,938.0,3.0,91.0,163.0,681.0,3929.0,1220.0,2493.0,216.0,21.0,2014
Texas , Metropolitan Counties,Galveston,147.0,1.0,18.0,28.0,100.0,952.0,314.0,549.0,89.0,6.0,2014
Texas , Metropolitan Counties,Goliad,16.0,2.0,1.0,2.0,11.0,98.0,36.0,59.0,3.0,0.0,2014
Texas , Metropolitan Counties,Grayson,45.0,3.0,1.0,1.0,40.0,533.0,141.0,348.0,44.0,1.0,2014
Texas , Metropolitan Counties,Gregg,86.0,3.0,7.0,8.0,68.0,500.0,130.0,306.0,64.0,8.0,2014
Texas , Metropolitan Counties,Guadalupe,69.0,1.0,35.0,6.0,27.0,675.0,273.0,366.0,36.0,20.0,2014
Texas , Metropolitan Counties,Hardin,44.0,0.0,2.0,0.0,42.0,292.0,89.0,160.0,43.0,1.0,2014
Texas , Metropolitan Counties,Harris,8668.0,68.0,433.0,3384.0,4783.0,48689.0,11858.0,30520.0,6311.0,235.0,2014
Texas , Metropolitan Counties,Hays,193.0,4.0,12.0,4.0,173.0,590.0,307.0,258.0,25.0,0.0,2014
Texas , Metropolitan Counties,Hidalgo,555.0,12.0,132.0,134.0,277.0,4923.0,1862.0,2776.0,285.0,24.0,2014
Texas , Metropolitan Counties,Hood,73.0,0.0,2.0,2.0,69.0,453.0,145.0,271.0,37.0,2.0,2014
Texas , Metropolitan Counties,Hudspeth,3.0,2.0,0.0,0.0,1.0,20.0,8.0,12.0,0.0,0.0,2014
Texas , Metropolitan Counties,Hunt,164.0,4.0,4.0,10.0,146.0,888.0,329.0,454.0,105.0,0.0,2014
Texas , Metropolitan Counties,Irion,1.0,0.0,0.0,0.0,1.0,45.0,3.0,35.0,7.0,0.0,2014
Texas , Metropolitan Counties,Jefferson,45.0,1.0,0.0,4.0,40.0,387.0,99.0,243.0,45.0,4.0,2014
Texas , Metropolitan Counties,Johnson,70.0,0.0,11.0,4.0,55.0,810.0,234.0,510.0,66.0,5.0,2014
Texas , Metropolitan Counties,Jones,10.0,0.0,5.0,0.0,5.0,105.0,31.0,56.0,18.0,0.0,2014
Texas , Metropolitan Counties,Kaufman,109.0,2.0,20.0,7.0,80.0,822.0,306.0,407.0,109.0,2.0,2014
Texas , Metropolitan Counties,Kendall,19.0,0.0,8.0,0.0,11.0,169.0,51.0,108.0,10.0,2.0,2014
Texas , Metropolitan Counties,Lampasas,1.0,0.0,0.0,0.0,1.0,146.0,23.0,115.0,8.0,1.0,2014
Texas , Metropolitan Counties,Liberty,196.0,4.0,32.0,6.0,154.0,962.0,351.0,468.0,143.0,14.0,2014
Texas , Metropolitan Counties,Lubbock,119.0,1.0,18.0,7.0,93.0,787.0,220.0,504.0,63.0,1.0,2014
Texas , Metropolitan Counties,Lynn,0.0,0.0,0.0,0.0,0.0,25.0,14.0,9.0,2.0,0.0,2014
Texas , Metropolitan Counties,Martin,11.0,0.0,0.0,0.0,11.0,76.0,14.0,59.0,3.0,0.0,2014
Texas , Metropolitan Counties,McLennan,66.0,4.0,20.0,1.0,41.0,499.0,181.0,271.0,47.0,3.0,2014
Texas , Metropolitan Counties,Medina,25.0,3.0,11.0,2.0,9.0,162.0,57.0,87.0,18.0,0.0,2014
Texas , Metropolitan Counties,Midland,74.0,1.0,0.0,6.0,67.0,687.0,203.0,391.0,93.0,2.0,2014
Texas , Metropolitan Counties,Montgomery,597.0,6.0,85.0,110.0,396.0,5373.0,1475.0,3390.0,508.0,12.0,2014
Texas , Metropolitan Counties,Newton,9.0,2.0,0.0,1.0,6.0,72.0,26.0,41.0,5.0,3.0,2014
Texas , Metropolitan Counties,Nueces,52.0,1.0,18.0,3.0,30.0,294.0,132.0,149.0,13.0,1.0,2014
Texas , Metropolitan Counties,Oldham,3.0,0.0,0.0,0.0,3.0,17.0,2.0,11.0,4.0,0.0,2014
Texas , Metropolitan Counties,Orange,92.0,1.0,12.0,7.0,72.0,604.0,208.0,327.0,69.0,1.0,2014
Texas , Metropolitan Counties,Parker,79.0,0.0,21.0,4.0,54.0,944.0,281.0,593.0,70.0,0.0,2014
Texas , Metropolitan Counties,Potter,31.0,1.0,9.0,2.0,19.0,158.0,57.0,89.0,12.0,2.0,2014
Texas , Metropolitan Counties,Randall,52.0,2.0,13.0,2.0,35.0,241.0,67.0,155.0,19.0,3.0,2014
Texas , Metropolitan Counties,Robertson,4.0,0.0,0.0,1.0,3.0,140.0,31.0,98.0,11.0,2.0,2014
Texas , Metropolitan Counties,Rockwall,16.0,0.0,5.0,0.0,11.0,121.0,64.0,47.0,10.0,1.0,2014
Texas , Metropolitan Counties,Rusk,84.0,2.0,9.0,3.0,70.0,572.0,175.0,313.0,84.0,1.0,2014
Texas , Metropolitan Counties,San Patricio,59.0,0.0,0.0,2.0,57.0,395.0,126.0,236.0,33.0,0.0,2014
Texas , Metropolitan Counties,Smith,215.0,3.0,6.0,22.0,184.0,1852.0,675.0,959.0,218.0,8.0,2014
Texas , Metropolitan Counties,Somervell,6.0,0.0,1.0,0.0,5.0,66.0,22.0,39.0,5.0,1.0,2014
Texas , Metropolitan Counties,Tarrant,104.0,0.0,12.0,14.0,78.0,971.0,334.0,569.0,68.0,14.0,2014
